Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Cost,Sales,Profit,Region,State,Month,Month_Name
ORD09091,2025-11-06,C1725,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,North,Delhi,11,November
ORD09092,2025-03-12,C0863,P002,Smartphone X,Electronics,2,32000,0.05,50000,60800.0,10800.0,South,Telangana,3,March
ORD09093,2025-11-17,C1871,P009,Backpack,Fashion,1,1800,0.25,950,1350.0,400.0,West,Rajasthan,11,November
ORD09094,2025-09-02,C0077,P014,LED Desk Lamp,Furniture,2,1800,0.1,1800,3240.0,1440.0,East,Bihar,9,September
ORD09095,2025-03-02,C0296,P010,Smart Watch,Electronics,1,7500,0.0,4800,7500.0,2700.0,North,Uttar Pradesh,3,March
ORD09096,2025-02-06,C1243,P018,Water Bottle,Home & Kitchen,1,800,0.05,350,760.0,410.0,East,Bihar,2,February
ORD09097,2025-04-12,C1301,P006,Running Shoes,Fashion,2,4200,0.15,5000,7140.0,2140.0,East,West Bengal,4,April
ORD09098,2025-11-23,C1602,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,South,Karnataka,11,November
ORD09099,2025-07-30,C1672,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,East,West Bengal,7,July
ORD09100,2025-09-06,C0746,P008,Cotton T-Shirt,Fashion,3,900,0.05,1350,2565.0,1215.0,East,Bihar,9,September
ORD09101,2025-08-18,C1735,P011,Office Chair,Furniture,1,12000,0.1,8000,10800.0,2800.0,South,Kerala,8,August
ORD09102,2025-02-22,C1290,P016,Air Fryer,Home Appliances,5,8500,0.2,27000,34000.0,7000.0,East,West Bengal,2,February
ORD09103,2025-11-07,C1977,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,Central,Chhattisgarh,11,November
ORD09104,2025-02-20,C0900,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,Central,Chhattisgarh,2,February
ORD09105,2025-10-31,C0043,P003,Wireless Earbuds,Electronics,1,3500,0.15,2100,2975.0,875.0,South,Telangana,10,October
ORD09106,2025-09-23,C1385,P006,Running Shoes,Fashion,2,4200,0.1,5000,7560.0,2560.0,South,Andhra Pradesh,9,September
ORD09107,2025-11-15,C1252,P003,Wireless Earbuds,Electronics,1,3500,0.15,2100,2975.0,875.0,South,Tamil Nadu,11,November
ORD09108,2025-01-15,C0227,P017,Mixer Grinder,Home Appliances,1,6200,0.2,3900,4960.0,1060.0,South,Andhra Pradesh,1,January
ORD09109,2025-03-03,C1087,P005,Monitor 27,Electronics,1,18000,0.05,12500,17100.0,4600.0,Northeast,Assam,3,March
ORD09110,2025-09-01,C0171,P014,LED Desk Lamp,Furniture,2,1800,0.1,1800,3240.0,1440.0,South,Tamil Nadu,9,September
ORD09111,2025-03-25,C0963,P020,Bluetooth Speaker,Electronics,2,2800,0.05,3200,5320.0,2120.0,East,Bihar,3,March
ORD09112,2025-03-23,C0762,P010,Smart Watch,Electronics,3,7500,0.0,14400,22500.0,8100.0,West,Gujarat,3,March
ORD09113,2025-02-19,C0850,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,North,Uttar Pradesh,2,February
ORD09114,2025-12-13,C1786,P009,Backpack,Fashion,3,1800,0.0,2850,5400.0,2550.0,North,Punjab,12,December
ORD09115,2025-10-27,C0307,P007,Denim Jacket,Fashion,3,3200,0.1,5700,8640.0,2940.0,East,Odisha,10,October
ORD09116,2025-11-06,C1774,P009,Backpack,Fashion,2,1800,0.1,1900,3240.0,1340.0,East,West Bengal,11,November
ORD09117,2025-10-11,C0568,P012,Study Table,Furniture,2,8500,0.1,11200,15300.0,4100.0,East,Bihar,10,October
ORD09118,2025-10-28,C1707,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,Central,Madhya Pradesh,10,October
ORD09119,2025-04-17,C1944,P020,Bluetooth Speaker,Electronics,2,2800,0.15,3200,4760.0,1560.0,South,Telangana,4,April
ORD09120,2025-06-28,C0992,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,South,Tamil Nadu,6,June
ORD09121,2025-02-09,C0034,P018,Water Bottle,Home & Kitchen,2,800,0.1,700,1440.0,740.0,North,Haryana,2,February
ORD09122,2025-11-03,C0827,P009,Backpack,Fashion,1,1800,0.15,950,1530.0,580.0,West,Gujarat,11,November
ORD09123,2025-03-25,C1666,P014,LED Desk Lamp,Furniture,3,1800,0.25,2700,4050.0,1350.0,North,Haryana,3,March
ORD09124,2025-05-25,C0130,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,East,Odisha,5,May
ORD09125,2025-12-14,C1418,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,West,Goa,12,December
ORD09126,2025-11-05,C1175,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,West,Gujarat,11,November
ORD09127,2025-05-13,C0655,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,East,Bihar,5,May
ORD09128,2025-08-12,C0630,P012,Study Table,Furniture,3,8500,0.2,16800,20400.0,3600.0,North,Haryana,8,August
ORD09129,2025-09-21,C1740,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,North,Punjab,9,September
ORD09130,2025-08-05,C1408,P020,Bluetooth Speaker,Electronics,3,2800,0.15,4800,7140.0,2340.0,South,Andhra Pradesh,8,August
ORD09131,2025-12-22,C1771,P005,Monitor 27,Electronics,3,18000,0.1,37500,48600.0,11100.0,West,Maharashtra,12,December
ORD09132,2025-01-04,C1041,P015,Coffee Maker,Home Appliances,3,5500,0.15,10200,14025.0,3825.0,South,Kerala,1,January
ORD09133,2025-09-09,C0594,P010,Smart Watch,Electronics,3,7500,0.25,14400,16875.0,2475.0,North,Punjab,9,September
ORD09134,2025-08-06,C1038,P006,Running Shoes,Fashion,1,4200,0.0,2500,4200.0,1700.0,West,Maharashtra,8,August
ORD09135,2025-07-24,C0081,P016,Air Fryer,Home Appliances,2,8500,0.15,10800,14450.0,3650.0,North,Haryana,7,July
ORD09136,2025-08-08,C1231,P010,Smart Watch,Electronics,1,7500,0.05,4800,7125.0,2325.0,Central,Madhya Pradesh,8,August
ORD09137,2025-10-27,C0204,P014,LED Desk Lamp,Furniture,3,1800,0.0,2700,5400.0,2700.0,East,Bihar,10,October
ORD09138,2025-05-30,C1403,P007,Denim Jacket,Fashion,1,3200,0.2,1900,2560.0,660.0,South,Tamil Nadu,5,May
ORD09139,2025-07-12,C1808,P009,Backpack,Fashion,2,1800,0.05,1900,3420.0,1520.0,East,Odisha,7,July
ORD09140,2025-07-25,C1568,P012,Study Table,Furniture,1,8500,0.0,5600,8500.0,2900.0,West,Rajasthan,7,July
ORD09141,2025-11-18,C0023,P008,Cotton T-Shirt,Fashion,2,900,0.05,900,1710.0,810.0,West,Goa,11,November
ORD09142,2025-07-17,C0614,P004,Mechanical Keyboard,Electronics,2,4500,0.1,5600,8100.0,2500.0,South,Kerala,7,July
ORD09143,2025-09-01,C1186,P020,Bluetooth Speaker,Electronics,2,2800,0.15,3200,4760.0,1560.0,West,Maharashtra,9,September
ORD09144,2025-08-31,C1634,P010,Smart Watch,Electronics,1,7500,0.2,4800,6000.0,1200.0,East,Odisha,8,August
ORD09145,2025-10-20,C0144,P015,Coffee Maker,Home Appliances,1,5500,0.1,3400,4950.0,1550.0,West,Maharashtra,10,October
ORD09146,2025-10-26,C1954,P008,Cotton T-Shirt,Fashion,2,900,0.05,900,1710.0,810.0,North,Uttar Pradesh,10,October
ORD09147,2025-02-12,C0104,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,North,Uttar Pradesh,2,February
ORD09148,2025-09-22,C1406,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,South,Tamil Nadu,9,September
ORD09149,2025-06-05,C1479,P008,Cotton T-Shirt,Fashion,4,900,0.05,1800,3420.0,1620.0,South,Telangana,6,June
ORD09150,2025-08-30,C1441,P010,Smart Watch,Electronics,1,7500,0.0,4800,7500.0,2700.0,South,Tamil Nadu,8,August
ORD09151,2025-03-15,C0324,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,West,Maharashtra,3,March
ORD09152,2025-11-29,C1195,P009,Backpack,Fashion,1,1800,0.2,950,1440.0,490.0,North,Punjab,11,November
ORD09153,2025-11-22,C0576,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,East,Bihar,11,November
ORD09154,2025-12-26,C1780,P009,Backpack,Fashion,1,1800,0.15,950,1530.0,580.0,East,Odisha,12,December
ORD09155,2025-05-13,C1607,P003,Wireless Earbuds,Electronics,2,3500,0.0,4200,7000.0,2800.0,South,Telangana,5,May
ORD09156,2025-03-12,C0274,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,South,Andhra Pradesh,3,March
ORD09157,2025-05-13,C0452,P019,Cookware Set,Home & Kitchen,2,4200,0.05,5000,7980.0,2980.0,West,Gujarat,5,May
ORD09158,2025-05-30,C0881,P012,Study Table,Furniture,4,8500,0.1,22400,30600.0,8200.0,Central,Madhya Pradesh,5,May
ORD09159,2025-11-01,C0125,P014,LED Desk Lamp,Furniture,1,1800,0.0,900,1800.0,900.0,West,Rajasthan,11,November
ORD09160,2025-11-22,C1407,P008,Cotton T-Shirt,Fashion,1,900,0.2,450,720.0,270.0,South,Tamil Nadu,11,November
ORD09161,2025-01-05,C0317,P019,Cookware Set,Home & Kitchen,2,4200,0.1,5000,7560.0,2560.0,East,Odisha,1,January
ORD09162,2025-11-08,C1867,P013,Bookshelf,Furniture,1,6500,0.1,4200,5850.0,1650.0,West,Gujarat,11,November
ORD09163,2025-10-07,C0107,P016,Air Fryer,Home Appliances,1,8500,0.1,5400,7650.0,2250.0,East,Bihar,10,October
ORD09164,2025-07-25,C1684,P007,Denim Jacket,Fashion,2,3200,0.1,3800,5760.0,1960.0,North,Uttar Pradesh,7,July
ORD09165,2025-02-23,C0907,P020,Bluetooth Speaker,Electronics,2,2800,0.1,3200,5040.0,1840.0,West,Gujarat,2,February
ORD09166,2025-07-12,C1487,P017,Mixer Grinder,Home Appliances,2,6200,0.05,7800,11780.0,3980.0,West,Gujarat,7,July
ORD09167,2025-05-11,C0430,P018,Water Bottle,Home & Kitchen,2,800,0.05,700,1520.0,820.0,North,Punjab,5,May
ORD09168,2025-12-11,C0704,P003,Wireless Earbuds,Electronics,1,3500,0.1,2100,3150.0,1050.0,South,Karnataka,12,December
ORD09169,2025-06-25,C1361,P006,Running Shoes,Fashion,4,4200,0.15,10000,14280.0,4280.0,South,Andhra Pradesh,6,June
ORD09170,2025-01-24,C1762,P006,Running Shoes,Fashion,1,4200,0.15,2500,3570.0,1070.0,East,Bihar,1,January
ORD09171,2025-09-13,C1778,P006,Running Shoes,Fashion,2,4200,0.2,5000,6720.0,1720.0,North,Delhi,9,September
ORD09172,2025-02-09,C1520,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,North,Haryana,2,February
ORD09173,2025-01-02,C0972,P001,Laptop Pro 14,Electronics,3,65000,0.05,150000,185250.0,35250.0,North,Punjab,1,January
ORD09174,2025-03-24,C0362,P002,Smartphone X,Electronics,3,32000,0.2,75000,76800.0,1800.0,South,Tamil Nadu,3,March
ORD09175,2025-07-18,C0796,P006,Running Shoes,Fashion,1,4200,0.0,2500,4200.0,1700.0,South,Andhra Pradesh,7,July
ORD09176,2025-07-11,C0432,P004,Mechanical Keyboard,Electronics,3,4500,0.1,8400,12150.0,3750.0,East,Odisha,7,July
ORD09177,2025-01-29,C0675,P005,Monitor 27,Electronics,1,18000,0.05,12500,17100.0,4600.0,East,Odisha,1,January
ORD09178,2025-05-26,C1544,P017,Mixer Grinder,Home Appliances,2,6200,0.1,7800,11160.0,3360.0,Central,Chhattisgarh,5,May
ORD09179,2025-12-13,C0859,P011,Office Chair,Furniture,3,12000,0.1,24000,32400.0,8400.0,North,Uttar Pradesh,12,December
ORD09180,2025-01-09,C1430,P001,Laptop Pro 14,Electronics,2,65000,0.0,100000,130000.0,30000.0,Central,Chhattisgarh,1,January
ORD09181,2025-08-21,C1014,P008,Cotton T-Shirt,Fashion,3,900,0.0,1350,2700.0,1350.0,West,Gujarat,8,August
ORD09182,2025-03-09,C1401,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,West,Goa,3,March
ORD09183,2025-10-30,C1176,P003,Wireless Earbuds,Electronics,3,3500,0.15,6300,8925.0,2625.0,West,Goa,10,October
ORD09184,2025-12-17,C1346,P014,LED Desk Lamp,Furniture,3,1800,0.0,2700,5400.0,2700.0,West,Gujarat,12,December
ORD09185,2025-07-19,C1631,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,East,Bihar,7,July
ORD09186,2025-11-20,C1238,P015,Coffee Maker,Home Appliances,5,5500,0.15,17000,23375.0,6375.0,South,Kerala,11,November
ORD09187,2025-04-17,C0576,P015,Coffee Maker,Home Appliances,1,5500,0.05,3400,5225.0,1825.0,Northeast,Assam,4,April
ORD09188,2025-02-15,C1089,P001,Laptop Pro 14,Electronics,1,65000,0.1,50000,58500.0,8500.0,Northeast,Assam,2,February
ORD09189,2025-01-01,C0893,P020,Bluetooth Speaker,Electronics,2,2800,0.0,3200,5600.0,2400.0,South,Telangana,1,January
ORD09190,2025-03-26,C0270,P017,Mixer Grinder,Home Appliances,1,6200,0.15,3900,5270.0,1370.0,West,Goa,3,March
ORD09191,2025-02-18,C1561,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,East,Odisha,2,February
ORD09192,2025-10-29,C1124,P001,Laptop Pro 14,Electronics,1,65000,0.1,50000,58500.0,8500.0,South,Kerala,10,October
ORD09193,2025-05-25,C1129,P019,Cookware Set,Home & Kitchen,1,4200,0.1,2500,3780.0,1280.0,East,Bihar,5,May
ORD09194,2025-06-11,C1155,P017,Mixer Grinder,Home Appliances,1,6200,0.2,3900,4960.0,1060.0,East,Odisha,6,June
ORD09195,2025-11-02,C1413,P018,Water Bottle,Home & Kitchen,1,800,0.0,350,800.0,450.0,West,Gujarat,11,November
ORD09196,2025-01-09,C1345,P002,Smartphone X,Electronics,1,32000,0.15,25000,27200.0,2200.0,South,Karnataka,1,January
ORD09197,2025-11-19,C0438,P015,Coffee Maker,Home Appliances,2,5500,0.05,6800,10450.0,3650.0,South,Karnataka,11,November
ORD09198,2025-12-20,C1043,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,West,Maharashtra,12,December
ORD09199,2025-03-05,C0225,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,East,Odisha,3,March
ORD09200,2025-07-27,C1642,P011,Office Chair,Furniture,1,12000,0.1,8000,10800.0,2800.0,West,Goa,7,July
ORD09201,2025-10-03,C1590,P020,Bluetooth Speaker,Electronics,2,2800,0.2,3200,4480.0,1280.0,North,Uttar Pradesh,10,October
ORD09202,2025-09-10,C0990,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,Central,Madhya Pradesh,9,September
ORD09203,2025-06-25,C0460,P011,Office Chair,Furniture,3,12000,0.1,24000,32400.0,8400.0,South,Karnataka,6,June
ORD09204,2025-10-12,C0394,P009,Backpack,Fashion,3,1800,0.2,2850,4320.0,1470.0,Central,Chhattisgarh,10,October
ORD09205,2025-12-11,C1250,P019,Cookware Set,Home & Kitchen,2,4200,0.0,5000,8400.0,3400.0,West,Gujarat,12,December
ORD09206,2025-08-11,C0912,P002,Smartphone X,Electronics,3,32000,0.2,75000,76800.0,1800.0,South,Andhra Pradesh,8,August
ORD09207,2025-08-04,C1384,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,North,Uttar Pradesh,8,August
ORD09208,2025-12-22,C1454,P014,LED Desk Lamp,Furniture,1,1800,0.0,900,1800.0,900.0,South,Tamil Nadu,12,December
ORD09209,2025-08-18,C1949,P016,Air Fryer,Home Appliances,3,8500,0.15,16200,21675.0,5475.0,North,Haryana,8,August
ORD09210,2025-10-03,C0015,P011,Office Chair,Furniture,1,12000,0.1,8000,10800.0,2800.0,East,Bihar,10,October
ORD09211,2025-03-05,C0560,P019,Cookware Set,Home & Kitchen,2,4200,0.15,5000,7140.0,2140.0,West,Maharashtra,3,March
ORD09212,2025-10-16,C1675,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,West,Goa,10,October
ORD09213,2025-08-16,C1004,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,North,Uttar Pradesh,8,August
ORD09214,2025-05-25,C1570,P008,Cotton T-Shirt,Fashion,3,900,0.15,1350,2295.0,945.0,East,Bihar,5,May
ORD09215,2025-01-22,C1956,P001,Laptop Pro 14,Electronics,3,65000,0.0,150000,195000.0,45000.0,West,Gujarat,1,January
ORD09216,2025-11-27,C0414,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,Central,Madhya Pradesh,11,November
ORD09217,2025-12-29,C1379,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,West,Gujarat,12,December
ORD09218,2025-12-03,C1481,P019,Cookware Set,Home & Kitchen,2,4200,0.2,5000,6720.0,1720.0,South,Telangana,12,December
ORD09219,2025-07-14,C1746,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,West,Maharashtra,7,July
ORD09220,2025-11-12,C1555,P003,Wireless Earbuds,Electronics,1,3500,0.1,2100,3150.0,1050.0,South,Telangana,11,November
ORD09221,2025-02-17,C0999,P002,Smartphone X,Electronics,2,32000,0.1,50000,57600.0,7600.0,North,Haryana,2,February
ORD09222,2025-11-29,C1220,P011,Office Chair,Furniture,1,12000,0.0,8000,12000.0,4000.0,North,Delhi,11,November
ORD09223,2025-09-07,C1862,P010,Smart Watch,Electronics,5,7500,0.1,24000,33750.0,9750.0,North,Punjab,9,September
ORD09224,2025-08-11,C0115,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,West,Gujarat,8,August
ORD09225,2025-02-07,C1441,P018,Water Bottle,Home & Kitchen,2,800,0.0,700,1600.0,900.0,South,Tamil Nadu,2,February
ORD09226,2025-06-25,C1376,P019,Cookware Set,Home & Kitchen,2,4200,0.05,5000,7980.0,2980.0,South,Tamil Nadu,6,June
ORD09227,2025-06-03,C0976,P008,Cotton T-Shirt,Fashion,5,900,0.1,2250,4050.0,1800.0,Northeast,Assam,6,June
ORD09228,2025-04-05,C1099,P018,Water Bottle,Home & Kitchen,2,800,0.0,700,1600.0,900.0,North,Haryana,4,April
ORD09229,2025-05-29,C1686,P008,Cotton T-Shirt,Fashion,2,900,0.0,900,1800.0,900.0,North,Delhi,5,May
ORD09230,2025-07-17,C0036,P015,Coffee Maker,Home Appliances,1,5500,0.05,3400,5225.0,1825.0,East,Bihar,7,July
ORD09231,2025-03-08,C0242,P009,Backpack,Fashion,1,1800,0.2,950,1440.0,490.0,Central,Chhattisgarh,3,March
ORD09232,2025-05-25,C1687,P003,Wireless Earbuds,Electronics,1,3500,0.15,2100,2975.0,875.0,South,Kerala,5,May
ORD09233,2025-09-26,C0063,P019,Cookware Set,Home & Kitchen,5,4200,0.1,12500,18900.0,6400.0,Central,Chhattisgarh,9,September
ORD09234,2025-12-21,C0666,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,North,Uttar Pradesh,12,December
ORD09235,2025-01-30,C0509,P015,Coffee Maker,Home Appliances,1,5500,0.15,3400,4675.0,1275.0,East,Odisha,1,January
ORD09236,2025-09-08,C0188,P007,Denim Jacket,Fashion,2,3200,0.0,3800,6400.0,2600.0,West,Maharashtra,9,September
ORD09237,2025-04-21,C0735,P001,Laptop Pro 14,Electronics,2,65000,0.0,100000,130000.0,30000.0,South,Telangana,4,April
ORD09238,2025-01-10,C0093,P003,Wireless Earbuds,Electronics,5,3500,0.15,10500,14875.0,4375.0,East,Odisha,1,January
ORD09239,2025-03-21,C0005,P009,Backpack,Fashion,2,1800,0.25,1900,2700.0,800.0,East,Odisha,3,March
ORD09240,2025-01-22,C1462,P014,LED Desk Lamp,Furniture,3,1800,0.25,2700,4050.0,1350.0,North,Uttar Pradesh,1,January
ORD09241,2025-05-30,C1190,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,North,Punjab,5,May
ORD09242,2025-03-05,C1470,P014,LED Desk Lamp,Furniture,3,1800,0.2,2700,4320.0,1620.0,West,Gujarat,3,March
ORD09243,2025-06-09,C0025,P014,LED Desk Lamp,Furniture,2,1800,0.0,1800,3600.0,1800.0,North,Delhi,6,June
ORD09244,2025-07-23,C0508,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,South,Karnataka,7,July
ORD09245,2025-12-28,C0098,P009,Backpack,Fashion,2,1800,0.05,1900,3420.0,1520.0,West,Maharashtra,12,December
ORD09246,2025-05-03,C1292,P019,Cookware Set,Home & Kitchen,2,4200,0.25,5000,6300.0,1300.0,East,Odisha,5,May
ORD09247,2025-04-24,C0662,P009,Backpack,Fashion,2,1800,0.05,1900,3420.0,1520.0,North,Delhi,4,April
ORD09248,2025-03-05,C1417,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,South,Kerala,3,March
ORD09249,2025-08-15,C1788,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,West,Maharashtra,8,August
ORD09250,2025-08-22,C1620,P006,Running Shoes,Fashion,1,4200,0.05,2500,3990.0,1490.0,West,Gujarat,8,August
ORD09251,2025-05-27,C1309,P002,Smartphone X,Electronics,3,32000,0.2,75000,76800.0,1800.0,East,West Bengal,5,May
ORD09252,2025-05-14,C0684,P013,Bookshelf,Furniture,2,6500,0.2,8400,10400.0,2000.0,South,Karnataka,5,May
ORD09253,2025-12-17,C1757,P005,Monitor 27,Electronics,3,18000,0.0,37500,54000.0,16500.0,East,Odisha,12,December
ORD09254,2025-08-20,C1133,P006,Running Shoes,Fashion,1,4200,0.0,2500,4200.0,1700.0,West,Maharashtra,8,August
ORD09255,2025-10-26,C0027,P016,Air Fryer,Home Appliances,1,8500,0.1,5400,7650.0,2250.0,West,Rajasthan,10,October
ORD09256,2025-12-20,C1782,P007,Denim Jacket,Fashion,2,3200,0.05,3800,6080.0,2280.0,West,Rajasthan,12,December
ORD09257,2025-03-23,C0055,P005,Monitor 27,Electronics,1,18000,0.25,12500,13500.0,1000.0,Central,Chhattisgarh,3,March
ORD09258,2025-08-22,C1157,P003,Wireless Earbuds,Electronics,3,3500,0.2,6300,8400.0,2100.0,South,Tamil Nadu,8,August
ORD09259,2025-07-11,C1076,P016,Air Fryer,Home Appliances,1,8500,0.15,5400,7225.0,1825.0,West,Rajasthan,7,July
ORD09260,2025-01-17,C1517,P003,Wireless Earbuds,Electronics,4,3500,0.15,8400,11900.0,3500.0,North,Uttar Pradesh,1,January
ORD09261,2025-09-18,C1789,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,Central,Chhattisgarh,9,September
ORD09262,2025-11-07,C0781,P009,Backpack,Fashion,2,1800,0.05,1900,3420.0,1520.0,East,Bihar,11,November
ORD09263,2025-11-16,C0298,P014,LED Desk Lamp,Furniture,3,1800,0.15,2700,4590.0,1890.0,Northeast,Assam,11,November
ORD09264,2025-11-29,C1423,P013,Bookshelf,Furniture,5,6500,0.15,21000,27625.0,6625.0,North,Uttar Pradesh,11,November
ORD09265,2025-05-06,C1615,P017,Mixer Grinder,Home Appliances,3,6200,0.15,11700,15810.0,4110.0,North,Delhi,5,May
ORD09266,2025-01-28,C1042,P002,Smartphone X,Electronics,1,32000,0.25,25000,24000.0,-1000.0,East,Bihar,1,January
ORD09267,2025-07-29,C0818,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,Central,Chhattisgarh,7,July
ORD09268,2025-04-26,C1794,P006,Running Shoes,Fashion,1,4200,0.05,2500,3990.0,1490.0,South,Telangana,4,April
ORD09269,2025-01-04,C0855,P003,Wireless Earbuds,Electronics,3,3500,0.1,6300,9450.0,3150.0,West,Rajasthan,1,January
ORD09270,2025-08-26,C1643,P006,Running Shoes,Fashion,2,4200,0.25,5000,6300.0,1300.0,West,Goa,8,August
ORD09271,2025-09-17,C1933,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,Central,Chhattisgarh,9,September
ORD09272,2025-08-17,C1988,P010,Smart Watch,Electronics,1,7500,0.15,4800,6375.0,1575.0,East,Odisha,8,August
ORD09273,2025-02-25,C0559,P014,LED Desk Lamp,Furniture,1,1800,0.05,900,1710.0,810.0,North,Uttar Pradesh,2,February
ORD09274,2025-05-10,C1270,P008,Cotton T-Shirt,Fashion,4,900,0.05,1800,3420.0,1620.0,West,Maharashtra,5,May
ORD09275,2025-06-30,C0503,P015,Coffee Maker,Home Appliances,3,5500,0.15,10200,14025.0,3825.0,Northeast,Assam,6,June
ORD09276,2025-08-13,C1113,P007,Denim Jacket,Fashion,2,3200,0.1,3800,5760.0,1960.0,West,Goa,8,August
ORD09277,2025-05-16,C0203,P006,Running Shoes,Fashion,4,4200,0.1,10000,15120.0,5120.0,North,Haryana,5,May
ORD09278,2025-11-24,C0946,P010,Smart Watch,Electronics,1,7500,0.0,4800,7500.0,2700.0,West,Gujarat,11,November
ORD09279,2025-05-06,C0240,P001,Laptop Pro 14,Electronics,3,65000,0.15,150000,165750.0,15750.0,East,West Bengal,5,May
ORD09280,2025-12-25,C0490,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,West,Maharashtra,12,December
ORD09281,2025-06-27,C1804,P008,Cotton T-Shirt,Fashion,3,900,0.1,1350,2430.0,1080.0,West,Goa,6,June
ORD09282,2025-07-30,C1037,P020,Bluetooth Speaker,Electronics,2,2800,0.05,3200,5320.0,2120.0,West,Rajasthan,7,July
ORD09283,2025-08-10,C0649,P015,Coffee Maker,Home Appliances,1,5500,0.0,3400,5500.0,2100.0,West,Goa,8,August
ORD09284,2025-03-27,C1339,P002,Smartphone X,Electronics,1,32000,0.0,25000,32000.0,7000.0,West,Rajasthan,3,March
ORD09285,2025-06-03,C0685,P018,Water Bottle,Home & Kitchen,2,800,0.2,700,1280.0,580.0,North,Uttar Pradesh,6,June
ORD09286,2025-07-11,C1766,P015,Coffee Maker,Home Appliances,1,5500,0.1,3400,4950.0,1550.0,South,Andhra Pradesh,7,July
ORD09287,2025-07-14,C1222,P012,Study Table,Furniture,2,8500,0.05,11200,16150.0,4950.0,East,Bihar,7,July
ORD09288,2025-08-01,C0243,P017,Mixer Grinder,Home Appliances,2,6200,0.1,7800,11160.0,3360.0,Northeast,Assam,8,August
ORD09289,2025-08-01,C0507,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,North,Haryana,8,August
ORD09290,2025-09-01,C1067,P005,Monitor 27,Electronics,3,18000,0.0,37500,54000.0,16500.0,North,Punjab,9,September
ORD09291,2025-04-04,C1354,P010,Smart Watch,Electronics,2,7500,0.15,9600,12750.0,3150.0,West,Rajasthan,4,April
ORD09292,2025-05-19,C1815,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,South,Telangana,5,May
ORD09293,2025-06-07,C1615,P010,Smart Watch,Electronics,3,7500,0.1,14400,20250.0,5850.0,North,Haryana,6,June
ORD09294,2025-05-11,C1453,P011,Office Chair,Furniture,4,12000,0.1,32000,43200.0,11200.0,West,Rajasthan,5,May
ORD09295,2025-04-05,C1815,P020,Bluetooth Speaker,Electronics,1,2800,0.05,1600,2660.0,1060.0,West,Rajasthan,4,April
