Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Cost,Sales,Profit,Region,State
ORD09401,2025-12-24,C1672,P014,LED Desk Lamp,Furniture,2,1800,0.2,1800,2880.0,1080.0,West,Maharashtra
ORD09402,2025-10-16,C1906,P006,Running Shoes,Fashion,1,4200,0.05,2500,3990.0,1490.0,West,Gujarat
ORD09403,2025-02-18,C1222,P011,Office Chair,Furniture,1,12000,0.05,8000,11400.0,3400.0,West,Maharashtra
ORD09404,2025-04-19,C1723,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,West,Goa
ORD09405,2025-01-09,C0628,P003,Wireless Earbuds,Electronics,2,3500,0.15,4200,5950.0,1750.0,North,Haryana
ORD09406,2025-01-18,C0445,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,West,Maharashtra
ORD09407,2025-10-03,C0570,P005,Monitor 27,Electronics,1,18000,0.05,12500,17100.0,4600.0,North,Delhi
ORD09408,2025-01-14,C0582,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,Central,Chhattisgarh
ORD09409,2025-04-03,C0605,P004,Mechanical Keyboard,Electronics,2,4500,0.05,5600,8550.0,2950.0,West,Gujarat
ORD09410,2025-12-01,C0741,P009,Backpack,Fashion,2,1800,0.15,1900,3060.0,1160.0,North,Haryana
ORD09411,2025-08-29,C0908,P003,Wireless Earbuds,Electronics,2,3500,0.15,4200,5950.0,1750.0,Central,Chhattisgarh
ORD09412,2025-12-24,C0649,P014,LED Desk Lamp,Furniture,1,1800,0.05,900,1710.0,810.0,West,Rajasthan
ORD09413,2025-03-03,C1641,P015,Coffee Maker,Home Appliances,2,5500,0.1,6800,9900.0,3100.0,Central,Chhattisgarh
ORD09414,2025-05-15,C0305,P003,Wireless Earbuds,Electronics,1,3500,0.15,2100,2975.0,875.0,East,Odisha
ORD09415,2025-04-10,C0339,P009,Backpack,Fashion,2,1800,0.15,1900,3060.0,1160.0,South,Tamil Nadu
ORD09416,2025-09-07,C0529,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,Northeast,Assam
ORD09417,2025-08-03,C0054,P011,Office Chair,Furniture,2,12000,0.1,16000,21600.0,5600.0,East,Odisha
ORD09418,2025-02-15,C1136,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,Central,Madhya Pradesh
ORD09419,2025-02-27,C0684,P010,Smart Watch,Electronics,1,7500,0.2,4800,6000.0,1200.0,East,Odisha
ORD09420,2025-05-23,C1952,P010,Smart Watch,Electronics,1,7500,0.2,4800,6000.0,1200.0,East,Odisha
ORD09421,2025-03-23,C0419,P019,Cookware Set,Home & Kitchen,1,4200,0.1,2500,3780.0,1280.0,South,Tamil Nadu
ORD09422,2025-12-31,C1998,P010,Smart Watch,Electronics,2,7500,0.15,9600,12750.0,3150.0,North,Delhi
ORD09423,2025-12-15,C0305,P011,Office Chair,Furniture,2,12000,0.0,16000,24000.0,8000.0,Northeast,Assam
ORD09424,2025-12-14,C1462,P008,Cotton T-Shirt,Fashion,1,900,0.2,450,720.0,270.0,North,Punjab
ORD09425,2025-03-11,C1680,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,North,Delhi
ORD09426,2025-08-21,C0085,P016,Air Fryer,Home Appliances,3,8500,0.1,16200,22950.0,6750.0,Central,Chhattisgarh
ORD09427,2025-06-11,C1548,P006,Running Shoes,Fashion,3,4200,0.15,7500,10710.0,3210.0,North,Punjab
ORD09428,2025-11-11,C0252,P018,Water Bottle,Home & Kitchen,2,800,0.1,700,1440.0,740.0,North,Punjab
ORD09429,2025-05-13,C1752,P008,Cotton T-Shirt,Fashion,3,900,0.1,1350,2430.0,1080.0,Northeast,Assam
ORD09430,2025-09-20,C0126,P017,Mixer Grinder,Home Appliances,2,6200,0.15,7800,10540.0,2740.0,North,Haryana
ORD09431,2025-12-11,C0610,P017,Mixer Grinder,Home Appliances,1,6200,0.15,3900,5270.0,1370.0,West,Goa
ORD09432,2025-11-16,C1928,P004,Mechanical Keyboard,Electronics,1,4500,0.25,2800,3375.0,575.0,North,Punjab
ORD09433,2025-04-19,C1429,P014,LED Desk Lamp,Furniture,1,1800,0.05,900,1710.0,810.0,North,Uttar Pradesh
ORD09434,2025-10-31,C0304,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,West,Goa
ORD09435,2025-03-30,C1928,P006,Running Shoes,Fashion,1,4200,0.05,2500,3990.0,1490.0,Central,Madhya Pradesh
ORD09436,2025-10-15,C1052,P006,Running Shoes,Fashion,1,4200,0.15,2500,3570.0,1070.0,South,Andhra Pradesh
ORD09437,2025-12-15,C0848,P015,Coffee Maker,Home Appliances,2,5500,0.15,6800,9350.0,2550.0,East,West Bengal
ORD09438,2025-08-24,C1290,P005,Monitor 27,Electronics,1,18000,0.2,12500,14400.0,1900.0,South,Tamil Nadu
ORD09439,2025-10-18,C1076,P001,Laptop Pro 14,Electronics,2,65000,0.1,100000,117000.0,17000.0,West,Goa
ORD09440,2025-04-06,C0655,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,North,Uttar Pradesh
ORD09441,2025-12-22,C0644,P003,Wireless Earbuds,Electronics,2,3500,0.05,4200,6650.0,2450.0,South,Tamil Nadu
ORD09442,2025-01-26,C0858,P003,Wireless Earbuds,Electronics,3,3500,0.1,6300,9450.0,3150.0,South,Tamil Nadu
ORD09443,2025-10-14,C0511,P005,Monitor 27,Electronics,1,18000,0.25,12500,13500.0,1000.0,West,Maharashtra
ORD09444,2025-08-19,C0207,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,West,Gujarat
ORD09445,2025-05-07,C0574,P009,Backpack,Fashion,3,1800,0.1,2850,4860.0,2010.0,South,Andhra Pradesh
ORD09446,2025-06-04,C0875,P002,Smartphone X,Electronics,2,32000,0.05,50000,60800.0,10800.0,West,Rajasthan
ORD09447,2025-12-15,C0511,P020,Bluetooth Speaker,Electronics,2,2800,0.1,3200,5040.0,1840.0,East,Odisha
ORD09448,2025-08-08,C1668,P014,LED Desk Lamp,Furniture,4,1800,0.0,3600,7200.0,3600.0,West,Gujarat
ORD09449,2025-01-17,C1577,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,South,Telangana
ORD09450,2025-08-05,C0201,P006,Running Shoes,Fashion,2,4200,0.15,5000,7140.0,2140.0,West,Maharashtra
ORD09451,2025-10-11,C1635,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,North,Uttar Pradesh
ORD09452,2025-08-23,C0823,P012,Study Table,Furniture,1,8500,0.1,5600,7650.0,2050.0,West,Maharashtra
ORD09453,2025-03-30,C1308,P003,Wireless Earbuds,Electronics,3,3500,0.1,6300,9450.0,3150.0,North,Delhi
ORD09454,2025-07-10,C1381,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,South,Karnataka
ORD09455,2025-02-28,C1071,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,South,Andhra Pradesh
ORD09456,2025-12-30,C1020,P005,Monitor 27,Electronics,1,18000,0.1,12500,16200.0,3700.0,East,Odisha
ORD09457,2025-01-04,C0137,P008,Cotton T-Shirt,Fashion,1,900,0.2,450,720.0,270.0,East,West Bengal
ORD09458,2025-12-21,C0130,P018,Water Bottle,Home & Kitchen,1,800,0.05,350,760.0,410.0,West,Goa
ORD09459,2025-01-21,C1219,P014,LED Desk Lamp,Furniture,2,1800,0.25,1800,2700.0,900.0,East,West Bengal
ORD09460,2025-04-28,C1018,P007,Denim Jacket,Fashion,2,3200,0.05,3800,6080.0,2280.0,North,Delhi
ORD09461,2025-09-21,C1653,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,East,Odisha
ORD09462,2025-03-23,C1388,P001,Laptop Pro 14,Electronics,3,65000,0.15,150000,165750.0,15750.0,Northeast,Assam
ORD09463,2025-04-01,C0432,P015,Coffee Maker,Home Appliances,2,5500,0.1,6800,9900.0,3100.0,West,Gujarat
ORD09464,2025-09-08,C1093,P009,Backpack,Fashion,1,1800,0.0,950,1800.0,850.0,North,Delhi
ORD09465,2025-01-30,C1482,P017,Mixer Grinder,Home Appliances,2,6200,0.15,7800,10540.0,2740.0,South,Telangana
ORD09466,2025-01-31,C0540,P020,Bluetooth Speaker,Electronics,2,2800,0.15,3200,4760.0,1560.0,East,Bihar
ORD09467,2025-04-26,C0335,P019,Cookware Set,Home & Kitchen,3,4200,0.15,7500,10710.0,3210.0,Central,Chhattisgarh
ORD09468,2025-12-20,C0526,P019,Cookware Set,Home & Kitchen,2,4200,0.1,5000,7560.0,2560.0,South,Telangana
ORD09469,2025-10-24,C0558,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,East,West Bengal
ORD09470,2025-06-05,C0909,P007,Denim Jacket,Fashion,2,3200,0.1,3800,5760.0,1960.0,East,Bihar
ORD09471,2025-05-01,C1040,P009,Backpack,Fashion,3,1800,0.2,2850,4320.0,1470.0,East,Bihar
ORD09472,2025-11-02,C1960,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,West,Goa
ORD09473,2025-07-01,C1480,P018,Water Bottle,Home & Kitchen,1,800,0.05,350,760.0,410.0,South,Karnataka
ORD09474,2025-08-01,C0510,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,South,Karnataka
ORD09475,2025-08-04,C0209,P019,Cookware Set,Home & Kitchen,1,4200,0.2,2500,3360.0,860.0,West,Goa
ORD09476,2025-02-02,C1182,P017,Mixer Grinder,Home Appliances,1,6200,0.15,3900,5270.0,1370.0,East,Bihar
ORD09477,2025-10-11,C1361,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,West,Rajasthan
ORD09478,2025-03-13,C1763,P018,Water Bottle,Home & Kitchen,1,800,0.05,350,760.0,410.0,Central,Chhattisgarh
ORD09479,2025-03-10,C1985,P006,Running Shoes,Fashion,2,4200,0.05,5000,7980.0,2980.0,West,Goa
ORD09480,2025-05-20,C1265,P003,Wireless Earbuds,Electronics,2,3500,0.05,4200,6650.0,2450.0,South,Andhra Pradesh
ORD09481,2025-04-09,C0058,P003,Wireless Earbuds,Electronics,1,3500,0.1,2100,3150.0,1050.0,East,West Bengal
ORD09482,2025-10-29,C0816,P006,Running Shoes,Fashion,3,4200,0.1,7500,11340.0,3840.0,South,Karnataka
ORD09483,2025-04-06,C1329,P012,Study Table,Furniture,3,8500,0.1,16800,22950.0,6150.0,South,Telangana
ORD09484,2025-06-22,C1369,P017,Mixer Grinder,Home Appliances,2,6200,0.05,7800,11780.0,3980.0,South,Karnataka
ORD09485,2025-11-23,C1666,P018,Water Bottle,Home & Kitchen,3,800,0.1,1050,2160.0,1110.0,North,Punjab
ORD09486,2025-01-21,C1753,P012,Study Table,Furniture,1,8500,0.15,5600,7225.0,1625.0,South,Telangana
ORD09487,2025-05-29,C1038,P001,Laptop Pro 14,Electronics,1,65000,0.0,50000,65000.0,15000.0,South,Telangana
ORD09488,2025-02-24,C1383,P004,Mechanical Keyboard,Electronics,4,4500,0.05,11200,17100.0,5900.0,South,Karnataka
ORD09489,2025-06-22,C0377,P002,Smartphone X,Electronics,2,32000,0.1,50000,57600.0,7600.0,South,Karnataka
ORD09490,2025-12-09,C0243,P007,Denim Jacket,Fashion,1,3200,0.0,1900,3200.0,1300.0,South,Kerala
ORD09491,2025-12-08,C0993,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,East,Bihar
ORD09492,2025-09-10,C1169,P002,Smartphone X,Electronics,5,32000,0.05,125000,152000.0,27000.0,North,Haryana
ORD09493,2025-11-11,C0891,P007,Denim Jacket,Fashion,1,3200,0.0,1900,3200.0,1300.0,West,Gujarat
ORD09494,2025-08-28,C0415,P004,Mechanical Keyboard,Electronics,2,4500,0.0,5600,9000.0,3400.0,South,Karnataka
ORD09495,2025-07-19,C0394,P013,Bookshelf,Furniture,4,6500,0.0,16800,26000.0,9200.0,Central,Chhattisgarh
ORD09496,2025-12-25,C1862,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,East,Bihar
ORD09497,2025-09-26,C1639,P009,Backpack,Fashion,4,1800,0.05,3800,6840.0,3040.0,Central,Chhattisgarh
ORD09498,2025-01-13,C0729,P008,Cotton T-Shirt,Fashion,2,900,0.1,900,1620.0,720.0,West,Maharashtra
ORD09499,2025-11-14,C0358,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,North,Delhi
ORD09500,2025-03-09,C1957,P005,Monitor 27,Electronics,2,18000,0.0,25000,36000.0,11000.0,West,Goa
ORD09501,2025-11-10,C1600,P010,Smart Watch,Electronics,3,7500,0.25,14400,16875.0,2475.0,North,Haryana
ORD09502,2025-02-05,C1182,P015,Coffee Maker,Home Appliances,2,5500,0.05,6800,10450.0,3650.0,West,Rajasthan
ORD09503,2025-07-25,C0674,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,South,Tamil Nadu
ORD09504,2025-09-08,C0018,P019,Cookware Set,Home & Kitchen,2,4200,0.1,5000,7560.0,2560.0,West,Maharashtra
ORD09505,2025-08-20,C0728,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,West,Goa
ORD09506,2025-11-24,C1855,P009,Backpack,Fashion,3,1800,0.15,2850,4590.0,1740.0,North,Haryana
ORD09507,2025-04-07,C0561,P002,Smartphone X,Electronics,3,32000,0.1,75000,86400.0,11400.0,Northeast,Assam
ORD09508,2025-11-06,C1592,P012,Study Table,Furniture,2,8500,0.2,11200,13600.0,2400.0,Central,Madhya Pradesh
ORD09509,2025-04-22,C1371,P006,Running Shoes,Fashion,2,4200,0.1,5000,7560.0,2560.0,North,Uttar Pradesh
ORD09510,2025-04-12,C1082,P003,Wireless Earbuds,Electronics,2,3500,0.0,4200,7000.0,2800.0,East,Odisha
ORD09511,2025-10-19,C0155,P010,Smart Watch,Electronics,3,7500,0.15,14400,19125.0,4725.0,Central,Madhya Pradesh
ORD09512,2025-04-09,C1591,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,North,Delhi
ORD09513,2025-05-20,C1511,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,Northeast,Assam
ORD09514,2025-10-27,C1877,P014,LED Desk Lamp,Furniture,2,1800,0.0,1800,3600.0,1800.0,North,Haryana
ORD09515,2025-08-31,C1555,P012,Study Table,Furniture,2,8500,0.1,11200,15300.0,4100.0,South,Tamil Nadu
ORD09516,2025-09-04,C0487,P004,Mechanical Keyboard,Electronics,1,4500,0.15,2800,3825.0,1025.0,South,Kerala
ORD09517,2025-02-17,C0151,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,West,Rajasthan
ORD09518,2025-03-01,C1383,P015,Coffee Maker,Home Appliances,1,5500,0.1,3400,4950.0,1550.0,East,Odisha
ORD09519,2025-02-24,C0368,P010,Smart Watch,Electronics,1,7500,0.05,4800,7125.0,2325.0,Central,Chhattisgarh
ORD09520,2025-01-28,C1644,P008,Cotton T-Shirt,Fashion,1,900,0.25,450,675.0,225.0,North,Delhi
ORD09521,2025-03-11,C1071,P006,Running Shoes,Fashion,2,4200,0.1,5000,7560.0,2560.0,North,Punjab
ORD09522,2025-06-08,C0207,P012,Study Table,Furniture,2,8500,0.15,11200,14450.0,3250.0,Central,Madhya Pradesh
ORD09523,2025-12-08,C1899,P020,Bluetooth Speaker,Electronics,1,2800,0.0,1600,2800.0,1200.0,South,Tamil Nadu
ORD09524,2025-10-03,C0450,P014,LED Desk Lamp,Furniture,1,1800,0.25,900,1350.0,450.0,East,West Bengal
ORD09525,2025-10-14,C1507,P002,Smartphone X,Electronics,3,32000,0.1,75000,86400.0,11400.0,South,Karnataka
ORD09526,2025-08-17,C1971,P009,Backpack,Fashion,1,1800,0.05,950,1710.0,760.0,South,Andhra Pradesh
ORD09527,2025-05-12,C1876,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,North,Delhi
ORD09528,2025-03-25,C0924,P002,Smartphone X,Electronics,1,32000,0.0,25000,32000.0,7000.0,Central,Chhattisgarh
ORD09529,2025-07-04,C1664,P020,Bluetooth Speaker,Electronics,3,2800,0.2,4800,6720.0,1920.0,North,Uttar Pradesh
ORD09530,2025-07-31,C0697,P020,Bluetooth Speaker,Electronics,4,2800,0.1,6400,10080.0,3680.0,East,West Bengal
ORD09531,2025-03-11,C0570,P002,Smartphone X,Electronics,1,32000,0.15,25000,27200.0,2200.0,South,Tamil Nadu
ORD09532,2025-03-13,C0143,P019,Cookware Set,Home & Kitchen,2,4200,0.05,5000,7980.0,2980.0,South,Telangana
ORD09533,2025-12-22,C1424,P007,Denim Jacket,Fashion,1,3200,0.15,1900,2720.0,820.0,South,Andhra Pradesh
ORD09534,2025-01-18,C1121,P018,Water Bottle,Home & Kitchen,1,800,0.2,350,640.0,290.0,West,Goa
ORD09535,2025-09-04,C1071,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,Central,Chhattisgarh
ORD09536,2025-05-03,C0191,P008,Cotton T-Shirt,Fashion,3,900,0.1,1350,2430.0,1080.0,South,Andhra Pradesh
ORD09537,2025-11-08,C0140,P013,Bookshelf,Furniture,1,6500,0.05,4200,6175.0,1975.0,West,Goa
ORD09538,2025-10-14,C0615,P016,Air Fryer,Home Appliances,1,8500,0.0,5400,8500.0,3100.0,Northeast,Assam
ORD09539,2025-07-11,C1255,P001,Laptop Pro 14,Electronics,4,65000,0.15,200000,221000.0,21000.0,South,Telangana
ORD09540,2025-01-23,C1963,P011,Office Chair,Furniture,2,12000,0.1,16000,21600.0,5600.0,North,Uttar Pradesh
ORD09541,2025-07-11,C1364,P004,Mechanical Keyboard,Electronics,1,4500,0.05,2800,4275.0,1475.0,West,Maharashtra
ORD09542,2025-12-26,C0925,P007,Denim Jacket,Fashion,1,3200,0.0,1900,3200.0,1300.0,West,Maharashtra
ORD09543,2025-07-16,C1515,P007,Denim Jacket,Fashion,2,3200,0.1,3800,5760.0,1960.0,South,Kerala
ORD09544,2025-03-06,C1073,P009,Backpack,Fashion,2,1800,0.1,1900,3240.0,1340.0,Central,Chhattisgarh
ORD09545,2025-03-16,C1923,P007,Denim Jacket,Fashion,2,3200,0.1,3800,5760.0,1960.0,South,Karnataka
ORD09546,2025-05-16,C0624,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,South,Andhra Pradesh
ORD09547,2025-01-06,C1477,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,Northeast,Assam
ORD09548,2025-09-21,C1340,P001,Laptop Pro 14,Electronics,5,65000,0.1,250000,292500.0,42500.0,South,Karnataka
ORD09549,2025-11-10,C1346,P009,Backpack,Fashion,2,1800,0.05,1900,3420.0,1520.0,South,Karnataka
ORD09550,2025-02-26,C0087,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,North,Haryana
ORD09551,2025-02-21,C1918,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,South,Andhra Pradesh
ORD09552,2025-10-07,C1498,P020,Bluetooth Speaker,Electronics,1,2800,0.05,1600,2660.0,1060.0,South,Andhra Pradesh
ORD09553,2025-10-15,C0282,P015,Coffee Maker,Home Appliances,2,5500,0.1,6800,9900.0,3100.0,South,Telangana
ORD09554,2025-06-26,C1863,P013,Bookshelf,Furniture,4,6500,0.15,16800,22100.0,5300.0,East,Odisha
ORD09555,2025-10-09,C0764,P013,Bookshelf,Furniture,1,6500,0.0,4200,6500.0,2300.0,West,Maharashtra
ORD09556,2025-02-21,C1098,P017,Mixer Grinder,Home Appliances,4,6200,0.15,15600,21080.0,5480.0,North,Uttar Pradesh
ORD09557,2025-10-01,C0453,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,Northeast,Assam
ORD09558,2025-07-28,C0047,P009,Backpack,Fashion,2,1800,0.1,1900,3240.0,1340.0,South,Karnataka
ORD09559,2025-11-25,C1612,P014,LED Desk Lamp,Furniture,2,1800,0.1,1800,3240.0,1440.0,South,Telangana
ORD09560,2025-10-15,C1120,P011,Office Chair,Furniture,1,12000,0.1,8000,10800.0,2800.0,South,Andhra Pradesh
ORD09561,2025-06-15,C0938,P018,Water Bottle,Home & Kitchen,3,800,0.1,1050,2160.0,1110.0,West,Maharashtra
ORD09562,2025-11-04,C0031,P002,Smartphone X,Electronics,3,32000,0.15,75000,81600.0,6600.0,North,Haryana
ORD09563,2025-06-11,C0534,P014,LED Desk Lamp,Furniture,1,1800,0.15,900,1530.0,630.0,South,Karnataka
ORD09564,2025-02-28,C0017,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,West,Maharashtra
ORD09565,2025-05-14,C1236,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,Central,Chhattisgarh
ORD09566,2025-01-17,C1684,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,North,Haryana
ORD09567,2025-06-06,C1259,P012,Study Table,Furniture,1,8500,0.0,5600,8500.0,2900.0,East,Odisha
ORD09568,2025-10-23,C0392,P018,Water Bottle,Home & Kitchen,5,800,0.05,1750,3800.0,2050.0,South,Karnataka
ORD09569,2025-06-02,C1007,P009,Backpack,Fashion,3,1800,0.15,2850,4590.0,1740.0,South,Kerala
ORD09570,2025-02-16,C0354,P017,Mixer Grinder,Home Appliances,2,6200,0.1,7800,11160.0,3360.0,Northeast,Assam
ORD09571,2025-11-23,C0305,P008,Cotton T-Shirt,Fashion,3,900,0.15,1350,2295.0,945.0,North,Haryana
ORD09572,2025-10-06,C1623,P003,Wireless Earbuds,Electronics,4,3500,0.15,8400,11900.0,3500.0,West,Rajasthan
ORD09573,2025-12-16,C1574,P002,Smartphone X,Electronics,2,32000,0.15,50000,54400.0,4400.0,East,Odisha
ORD09574,2025-03-22,C1589,P002,Smartphone X,Electronics,3,32000,0.0,75000,96000.0,21000.0,North,Haryana
ORD09575,2025-01-18,C1564,P008,Cotton T-Shirt,Fashion,4,900,0.25,1800,2700.0,900.0,North,Uttar Pradesh
ORD09576,2025-01-25,C1613,P007,Denim Jacket,Fashion,1,3200,0.15,1900,2720.0,820.0,Central,Chhattisgarh
ORD09577,2025-12-01,C1949,P014,LED Desk Lamp,Furniture,1,1800,0.05,900,1710.0,810.0,South,Kerala
ORD09578,2025-12-12,C0509,P015,Coffee Maker,Home Appliances,1,5500,0.2,3400,4400.0,1000.0,South,Tamil Nadu
ORD09579,2025-02-18,C0712,P002,Smartphone X,Electronics,2,32000,0.05,50000,60800.0,10800.0,South,Telangana
ORD09580,2025-07-03,C1419,P005,Monitor 27,Electronics,1,18000,0.05,12500,17100.0,4600.0,Northeast,Assam
ORD09581,2025-03-10,C1455,P006,Running Shoes,Fashion,2,4200,0.15,5000,7140.0,2140.0,West,Gujarat
ORD09582,2025-11-08,C0685,P010,Smart Watch,Electronics,1,7500,0.0,4800,7500.0,2700.0,Northeast,Assam
ORD09583,2025-01-14,C0786,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,East,Odisha
ORD09584,2025-12-17,C1586,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,South,Telangana
ORD09585,2025-05-06,C0857,P020,Bluetooth Speaker,Electronics,2,2800,0.15,3200,4760.0,1560.0,North,Uttar Pradesh
ORD09586,2025-11-08,C0177,P017,Mixer Grinder,Home Appliances,2,6200,0.1,7800,11160.0,3360.0,South,Andhra Pradesh
ORD09587,2025-04-12,C1430,P004,Mechanical Keyboard,Electronics,3,4500,0.05,8400,12825.0,4425.0,Northeast,Assam
ORD09588,2025-08-15,C0301,P008,Cotton T-Shirt,Fashion,3,900,0.2,1350,2160.0,810.0,North,Punjab
ORD09589,2025-04-01,C0445,P007,Denim Jacket,Fashion,1,3200,0.2,1900,2560.0,660.0,Central,Madhya Pradesh
ORD09590,2025-11-12,C1763,P016,Air Fryer,Home Appliances,1,8500,0.15,5400,7225.0,1825.0,North,Haryana
ORD09591,2025-11-17,C1151,P010,Smart Watch,Electronics,1,7500,0.2,4800,6000.0,1200.0,North,Uttar Pradesh
ORD09592,2025-08-09,C1373,P003,Wireless Earbuds,Electronics,4,3500,0.0,8400,14000.0,5600.0,Central,Chhattisgarh
ORD09593,2025-10-22,C0021,P015,Coffee Maker,Home Appliances,1,5500,0.0,3400,5500.0,2100.0,West,Gujarat
ORD09594,2025-11-29,C1016,P008,Cotton T-Shirt,Fashion,3,900,0.05,1350,2565.0,1215.0,South,Andhra Pradesh
ORD09595,2025-04-01,C0711,P006,Running Shoes,Fashion,2,4200,0.15,5000,7140.0,2140.0,West,Rajasthan
ORD09596,2025-09-06,C0701,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,North,Uttar Pradesh
ORD09597,2025-08-17,C1868,P009,Backpack,Fashion,3,1800,0.1,2850,4860.0,2010.0,North,Haryana
ORD09598,2025-04-23,C1444,P007,Denim Jacket,Fashion,3,3200,0.05,5700,9120.0,3420.0,North,Punjab
ORD09599,2025-08-12,C0152,P005,Monitor 27,Electronics,1,18000,0.1,12500,16200.0,3700.0,East,West Bengal
ORD09600,2025-11-01,C1184,P008,Cotton T-Shirt,Fashion,4,900,0.05,1800,3420.0,1620.0,West,Goa
ORD09601,2025-06-16,C0859,P001,Laptop Pro 14,Electronics,4,65000,0.1,200000,234000.0,34000.0,West,Goa
ORD09602,2025-12-26,C1504,P016,Air Fryer,Home Appliances,2,8500,0.1,10800,15300.0,4500.0,South,Tamil Nadu
ORD09603,2025-06-26,C1467,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,West,Maharashtra
ORD09604,2025-12-07,C0096,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,North,Haryana
ORD09605,2025-11-15,C1376,P013,Bookshelf,Furniture,2,6500,0.0,8400,13000.0,4600.0,West,Rajasthan
ORD09606,2025-12-15,C1099,P016,Air Fryer,Home Appliances,3,8500,0.1,16200,22950.0,6750.0,South,Kerala
ORD09607,2025-01-17,C0878,P017,Mixer Grinder,Home Appliances,2,6200,0.2,7800,9920.0,2120.0,Central,Chhattisgarh
ORD09608,2025-06-30,C1618,P009,Backpack,Fashion,1,1800,0.1,950,1620.0,670.0,South,Karnataka
ORD09609,2025-05-03,C0640,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,South,Kerala
ORD09610,2025-01-06,C1383,P015,Coffee Maker,Home Appliances,1,5500,0.1,3400,4950.0,1550.0,East,Bihar
ORD09611,2025-08-20,C1157,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,West,Gujarat
ORD09612,2025-04-23,C0400,P005,Monitor 27,Electronics,1,18000,0.1,12500,16200.0,3700.0,East,Odisha
ORD09613,2025-03-24,C1163,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,West,Rajasthan
ORD09614,2025-11-11,C0246,P003,Wireless Earbuds,Electronics,1,3500,0.15,2100,2975.0,875.0,South,Telangana
ORD09615,2025-09-11,C1315,P020,Bluetooth Speaker,Electronics,2,2800,0.1,3200,5040.0,1840.0,West,Maharashtra
ORD09616,2025-11-05,C0112,P018,Water Bottle,Home & Kitchen,2,800,0.15,700,1360.0,660.0,North,Haryana
ORD09617,2025-01-05,C1739,P014,LED Desk Lamp,Furniture,1,1800,0.05,900,1710.0,810.0,East,Odisha
ORD09618,2025-01-26,C1194,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,North,Punjab
